Dynojet Research Inc.,
Run Name: C:\Users\Jake\Documents\Motorsports\JPDM Tunes\Dyno Files\uga 5-3-25\RunFile_039.drf,
Run Title: ,
Run Notes: ,
Run Date: 5/3/2025 5:29:23 PM,
RunFile_039.drf: 75.37 °F 28.52 in-Hg Humidity: 42 % SAE: 1.04 Average Gear Ratio: N/A,
,s,mph,hp,
,-INF,50.35,-INF,
,-INF,50.36,-INF,
,-INF,50.37,-INF,
,-INF,50.38,-INF,
,-INF,50.39,-INF,
,-INF,50.40,-INF,
,-INF,50.41,-INF,
,-INF,50.42,-INF,
,-INF,50.43,-INF,
,-INF,50.44,-INF,
,-INF,50.45,-INF,
,-INF,50.46,-INF,
,-INF,50.47,-INF,
,-INF,50.48,-INF,
,-INF,50.49,-INF,
,-INF,50.50,-INF,
,-INF,50.51,-INF,
,-INF,50.52,-INF,
,-INF,50.53,-INF,
,-INF,50.54,-INF,
,-INF,50.55,-INF,
,-INF,50.56,-INF,
,4.46,50.57,50.05,
,4.46,50.58,50.05,
,-INF,50.59,-INF,
,-INF,50.60,-INF,
,-INF,50.61,-INF,
,-INF,50.62,-INF,
,-INF,50.63,-INF,
,-INF,50.64,-INF,
,-INF,50.65,-INF,
,-INF,50.66,-INF,
,-INF,50.67,-INF,
,-INF,50.68,-INF,
,-INF,50.69,-INF,
,-INF,50.70,-INF,
,-INF,50.71,-INF,
,-INF,50.72,-INF,
,-INF,50.73,-INF,
,-INF,50.74,-INF,
,-INF,50.75,-INF,
,-INF,50.76,-INF,
,-INF,50.77,-INF,
,-INF,50.78,-INF,
,-INF,50.79,-INF,
,-INF,50.80,-INF,
,4.48,50.81,49.91,
,4.48,50.82,49.91,
,-INF,50.83,-INF,
,-INF,50.84,-INF,
,-INF,50.85,-INF,
,-INF,50.86,-INF,
,-INF,50.87,-INF,
,-INF,50.88,-INF,
,-INF,50.89,-INF,
,-INF,50.90,-INF,
,-INF,50.91,-INF,
,-INF,50.92,-INF,
,-INF,50.93,-INF,
,-INF,50.94,-INF,
,-INF,50.95,-INF,
,-INF,50.96,-INF,
,-INF,50.97,-INF,
,-INF,50.98,-INF,
,-INF,50.99,-INF,
,-INF,51.00,-INF,
,-INF,51.01,-INF,
,-INF,51.02,-INF,
,-INF,51.03,-INF,
,4.50,51.04,49.78,
,4.50,51.05,49.78,
,-INF,51.06,-INF,
,-INF,51.07,-INF,
,-INF,51.08,-INF,
,-INF,51.09,-INF,
,-INF,51.10,-INF,
,-INF,51.11,-INF,
,-INF,51.12,-INF,
,-INF,51.13,-INF,
,-INF,51.14,-INF,
,-INF,51.15,-INF,
,-INF,51.16,-INF,
,-INF,51.17,-INF,
,-INF,51.18,-INF,
,-INF,51.19,-INF,
,-INF,51.20,-INF,
,-INF,51.21,-INF,
,-INF,51.22,-INF,
,-INF,51.23,-INF,
,-INF,51.24,-INF,
,-INF,51.25,-INF,
,-INF,51.26,-INF,
,4.52,51.27,49.64,
,4.52,51.28,49.63,
,-INF,51.29,-INF,
,-INF,51.30,-INF,
,-INF,51.31,-INF,
,-INF,51.32,-INF,
,-INF,51.33,-INF,
,-INF,51.34,-INF,
,-INF,51.35,-INF,
,-INF,51.36,-INF,
,-INF,51.37,-INF,
,-INF,51.38,-INF,
,-INF,51.39,-INF,
,-INF,51.40,-INF,
,-INF,51.41,-INF,
,-INF,51.42,-INF,
,-INF,51.43,-INF,
,-INF,51.44,-INF,
,-INF,51.45,-INF,
,-INF,51.46,-INF,
,-INF,51.47,-INF,
,-INF,51.48,-INF,
,-INF,51.49,-INF,
,-INF,51.50,-INF,
,4.54,51.51,49.48,
,4.54,51.52,49.47,
,-INF,51.53,-INF,
,-INF,51.54,-INF,
,-INF,51.55,-INF,
,-INF,51.56,-INF,
,-INF,51.57,-INF,
,-INF,51.58,-INF,
,-INF,51.59,-INF,
,-INF,51.60,-INF,
,-INF,51.61,-INF,
,-INF,51.62,-INF,
,-INF,51.63,-INF,
,-INF,51.64,-INF,
,-INF,51.65,-INF,
,-INF,51.66,-INF,
,-INF,51.67,-INF,
,-INF,51.68,-INF,
,-INF,51.69,-INF,
,-INF,51.70,-INF,
,-INF,51.71,-INF,
,-INF,51.72,-INF,
,-INF,51.73,-INF,
,-INF,51.74,-INF,
,4.56,51.75,49.33,
,4.56,51.76,49.32,
,-INF,51.77,-INF,
,-INF,51.78,-INF,
,-INF,51.79,-INF,
,-INF,51.80,-INF,
,-INF,51.81,-INF,
,-INF,51.82,-INF,
,-INF,51.83,-INF,
,-INF,51.84,-INF,
,-INF,51.85,-INF,
,-INF,51.86,-INF,
,-INF,51.87,-INF,
,-INF,51.88,-INF,
,-INF,51.89,-INF,
,-INF,51.90,-INF,
,-INF,51.91,-INF,
,-INF,51.92,-INF,
,-INF,51.93,-INF,
,-INF,51.94,-INF,
,-INF,51.95,-INF,
,-INF,51.96,-INF,
,-INF,51.97,-INF,
,4.58,51.98,49.21,
,4.58,51.99,49.20,
,-INF,52.00,-INF,
,-INF,52.01,-INF,
,-INF,52.02,-INF,
,-INF,52.03,-INF,
,-INF,52.04,-INF,
,-INF,52.05,-INF,
,-INF,52.06,-INF,
,-INF,52.07,-INF,
,-INF,52.08,-INF,
,-INF,52.09,-INF,
,-INF,52.10,-INF,
,-INF,52.11,-INF,
,-INF,52.12,-INF,
,-INF,52.13,-INF,
,-INF,52.14,-INF,
,-INF,52.15,-INF,
,-INF,52.16,-INF,
,-INF,52.17,-INF,
,-INF,52.18,-INF,
,-INF,52.19,-INF,
,-INF,52.20,-INF,
,-INF,52.21,-INF,
,4.60,52.22,49.13,
,4.60,52.23,49.13,
,-INF,52.24,-INF,
,-INF,52.25,-INF,
,-INF,52.26,-INF,
,-INF,52.27,-INF,
,-INF,52.28,-INF,
,-INF,52.29,-INF,
,-INF,52.30,-INF,
,-INF,52.31,-INF,
,-INF,52.32,-INF,
,-INF,52.33,-INF,
,-INF,52.34,-INF,
,-INF,52.35,-INF,
,-INF,52.36,-INF,
,-INF,52.37,-INF,
,-INF,52.38,-INF,
,-INF,52.39,-INF,
,-INF,52.40,-INF,
,-INF,52.41,-INF,
,-INF,52.42,-INF,
,-INF,52.43,-INF,
,-INF,52.44,-INF,
,4.62,52.45,49.09,
,4.62,52.46,49.09,
,-INF,52.47,-INF,
,-INF,52.48,-INF,
,-INF,52.49,-INF,
,-INF,52.50,-INF,
,-INF,52.51,-INF,
,-INF,52.52,-INF,
,-INF,52.53,-INF,
,-INF,52.54,-INF,
,-INF,52.55,-INF,
,-INF,52.56,-INF,
,-INF,52.57,-INF,
,-INF,52.58,-INF,
,-INF,52.59,-INF,
,-INF,52.60,-INF,
,-INF,52.61,-INF,
,-INF,52.62,-INF,
,-INF,52.63,-INF,
,-INF,52.64,-INF,
,-INF,52.65,-INF,
,-INF,52.66,-INF,
,-INF,52.67,-INF,
,4.64,52.68,49.06,
,4.64,52.69,49.05,
,-INF,52.70,-INF,
,-INF,52.71,-INF,
,-INF,52.72,-INF,
,-INF,52.73,-INF,
,-INF,52.74,-INF,
,-INF,52.75,-INF,
,-INF,52.76,-INF,
,-INF,52.77,-INF,
,-INF,52.78,-INF,
,-INF,52.79,-INF,
,-INF,52.80,-INF,
,-INF,52.81,-INF,
,-INF,52.82,-INF,
,-INF,52.83,-INF,
,-INF,52.84,-INF,
,-INF,52.85,-INF,
,-INF,52.86,-INF,
,-INF,52.87,-INF,
,-INF,52.88,-INF,
,-INF,52.89,-INF,
,4.66,52.90,48.97,
,4.66,52.91,48.96,
,-INF,52.92,-INF,
,-INF,52.93,-INF,
,-INF,52.94,-INF,
,-INF,52.95,-INF,
,-INF,52.96,-INF,
,-INF,52.97,-INF,
,-INF,52.98,-INF,
,-INF,52.99,-INF,
,-INF,53.00,-INF,
,-INF,53.01,-INF,
,-INF,53.02,-INF,
,-INF,53.03,-INF,
,-INF,53.04,-INF,
,-INF,53.05,-INF,
,-INF,53.06,-INF,
,-INF,53.07,-INF,
,-INF,53.08,-INF,
,-INF,53.09,-INF,
,-INF,53.10,-INF,
,-INF,53.11,-INF,
,-INF,53.12,-INF,
,4.68,53.13,48.73,
,4.68,53.14,48.71,
,-INF,53.15,-INF,
,-INF,53.16,-INF,
,-INF,53.17,-INF,
,-INF,53.18,-INF,
,-INF,53.19,-INF,
,-INF,53.20,-INF,
,-INF,53.21,-INF,
,-INF,53.22,-INF,
,-INF,53.23,-INF,
,-INF,53.24,-INF,
,-INF,53.25,-INF,
,-INF,53.26,-INF,
,-INF,53.27,-INF,
,-INF,53.28,-INF,
,-INF,53.29,-INF,
,-INF,53.30,-INF,
,-INF,53.31,-INF,
,-INF,53.32,-INF,
,-INF,53.33,-INF,
,-INF,53.34,-INF,
,4.70,53.35,48.25,
,4.70,53.36,48.22,
,-INF,53.37,-INF,
,-INF,53.38,-INF,
,-INF,53.39,-INF,
,-INF,53.40,-INF,
,-INF,53.41,-INF,
,-INF,53.42,-INF,
,-INF,53.43,-INF,
,-INF,53.44,-INF,
,-INF,53.45,-INF,
,-INF,53.46,-INF,
,-INF,53.47,-INF,
,-INF,53.48,-INF,
,-INF,53.49,-INF,
,-INF,53.50,-INF,
,-INF,53.51,-INF,
,-INF,53.52,-INF,
,-INF,53.53,-INF,
,-INF,53.54,-INF,
,-INF,53.55,-INF,
,-INF,53.56,-INF,
,4.72,53.57,47.49,
,4.72,53.58,47.44,
,-INF,53.59,-INF,
,-INF,53.60,-INF,
,-INF,53.61,-INF,
,-INF,53.62,-INF,
,-INF,53.63,-INF,
,-INF,53.64,-INF,
,-INF,53.65,-INF,
,-INF,53.66,-INF,
,-INF,53.67,-INF,
,-INF,53.68,-INF,
,-INF,53.69,-INF,
,-INF,53.70,-INF,
,-INF,53.71,-INF,
,-INF,53.72,-INF,
,-INF,53.73,-INF,
,-INF,53.74,-INF,
,-INF,53.75,-INF,
,-INF,53.76,-INF,
,-INF,53.77,-INF,
,4.74,53.78,46.43,
,4.74,53.79,46.37,
,-INF,53.80,-INF,
,-INF,53.81,-INF,
,-INF,53.82,-INF,
,-INF,53.83,-INF,
,-INF,53.84,-INF,
,-INF,53.85,-INF,
,-INF,53.86,-INF,
,-INF,53.87,-INF,
,-INF,53.88,-INF,
,-INF,53.89,-INF,
,-INF,53.90,-INF,
,-INF,53.91,-INF,
,-INF,53.92,-INF,
,-INF,53.93,-INF,
,-INF,53.94,-INF,
,-INF,53.95,-INF,
,-INF,53.96,-INF,
,-INF,53.97,-INF,
,-INF,53.98,-INF,
,4.76,53.99,45.14,
,4.76,54.00,45.07,
,-INF,54.01,-INF,
,-INF,54.02,-INF,
,-INF,54.03,-INF,
,-INF,54.04,-INF,
,-INF,54.05,-INF,
,-INF,54.06,-INF,
,-INF,54.07,-INF,
,-INF,54.08,-INF,
,-INF,54.09,-INF,
,-INF,54.10,-INF,
,-INF,54.11,-INF,
,-INF,54.12,-INF,
,-INF,54.13,-INF,
,-INF,54.14,-INF,
,-INF,54.15,-INF,
,-INF,54.16,-INF,
,-INF,54.17,-INF,
,-INF,54.18,-INF,
,-INF,54.19,-INF,
,-INF,54.20,-INF,
,4.78,54.21,43.63,
,4.78,54.22,43.55,
,-INF,54.23,-INF,
,-INF,54.24,-INF,
,-INF,54.25,-INF,
,-INF,54.26,-INF,
,-INF,54.27,-INF,
,-INF,54.28,-INF,
,-INF,54.29,-INF,
,-INF,54.30,-INF,
,-INF,54.31,-INF,
,-INF,54.32,-INF,
,-INF,54.33,-INF,
,-INF,54.34,-INF,
,-INF,54.35,-INF,
,-INF,54.36,-INF,
,-INF,54.37,-INF,
,-INF,54.38,-INF,
,-INF,54.39,-INF,
,4.80,54.40,42.20,
,4.80,54.41,42.12,
,-INF,54.42,-INF,
,-INF,54.43,-INF,
,-INF,54.44,-INF,
,-INF,54.45,-INF,
,-INF,54.46,-INF,
,-INF,54.47,-INF,
,-INF,54.48,-INF,
,-INF,54.49,-INF,
,-INF,54.50,-INF,
,-INF,54.51,-INF,
,-INF,54.52,-INF,
,-INF,54.53,-INF,
,-INF,54.54,-INF,
,-INF,54.55,-INF,
,-INF,54.56,-INF,
,-INF,54.57,-INF,
,-INF,54.58,-INF,
,-INF,54.59,-INF,
,4.82,54.60,40.66,
,4.82,54.61,40.57,
,-INF,54.62,-INF,
,-INF,54.63,-INF,
,-INF,54.64,-INF,
,-INF,54.65,-INF,
,-INF,54.66,-INF,
,-INF,54.67,-INF,
,-INF,54.68,-INF,
,-INF,54.69,-INF,
,-INF,54.70,-INF,
,-INF,54.71,-INF,
,-INF,54.72,-INF,
,-INF,54.73,-INF,
,-INF,54.74,-INF,
,-INF,54.75,-INF,
,-INF,54.76,-INF,
,-INF,54.77,-INF,
,-INF,54.78,-INF,
,4.84,54.79,39.07,
,4.84,54.80,38.94,
,-INF,54.81,-INF,
,-INF,54.82,-INF,
,-INF,54.83,-INF,
,-INF,54.84,-INF,
,-INF,54.85,-INF,
,-INF,54.86,-INF,
,-INF,54.87,-INF,
,-INF,54.88,-INF,
,-INF,54.89,-INF,
,-INF,54.90,-INF,
,-INF,54.91,-INF,
,-INF,54.92,-INF,
,-INF,54.93,-INF,
,4.86,54.94,37.03,
,4.86,54.95,36.84,
,-INF,54.96,-INF,
,-INF,54.97,-INF,
,-INF,54.98,-INF,
,-INF,54.99,-INF,
,-INF,55.00,-INF,
,-INF,55.01,-INF,
,-INF,55.02,-INF,
,-INF,55.03,-INF,
,-INF,55.04,-INF,
,-INF,55.05,-INF,
,-INF,55.06,-INF,
,-INF,55.07,-INF,
,4.88,55.08,34.38,
,4.88,55.09,34.12,
,-INF,55.10,-INF,
,-INF,55.11,-INF,
,-INF,55.12,-INF,
,-INF,55.13,-INF,
,-INF,55.14,-INF,
,-INF,55.15,-INF,
,-INF,55.16,-INF,
,-INF,55.17,-INF,
,-INF,55.18,-INF,
,-INF,55.19,-INF,
,-INF,55.20,-INF,
,-INF,55.21,-INF,
,-INF,55.22,-INF,
,4.90,55.23,30.32,
,4.90,55.24,29.91,
,-INF,55.25,-INF,
,-INF,55.26,-INF,
,-INF,55.27,-INF,
,-INF,55.28,-INF,
,-INF,55.29,-INF,
,-INF,55.30,-INF,
,-INF,55.31,-INF,
,-INF,55.32,-INF,
,-INF,55.33,-INF,
,-INF,55.34,-INF,
,4.92,55.35,25.33,
,4.92,55.36,24.83,
,-INF,55.37,-INF,
,-INF,55.38,-INF,
,-INF,55.39,-INF,
,-INF,55.40,-INF,
,-INF,55.41,-INF,
,-INF,55.42,-INF,
,-INF,55.43,-INF,
,-INF,55.44,-INF,
,-INF,55.45,-INF,
,-INF,55.46,-INF,
,4.94,55.47,19.25,
,4.94,55.48,18.65,
,-INF,55.49,-INF,
,-INF,55.50,-INF,
,-INF,55.51,-INF,
,-INF,55.52,-INF,
,-INF,55.53,-INF,
,-INF,55.54,-INF,
,-INF,55.55,-INF,
,-INF,55.56,-INF,
,-INF,55.57,-INF,
,4.96,55.58,12.40,
,4.96,55.59,11.30,
,-INF,55.60,-INF,
,-INF,55.61,-INF,
,-INF,55.62,-INF,
,-INF,55.63,-INF,
,4.98,55.64,5.91,
,4.99,55.65,5.03,
,-INF,55.66,-INF,
,-INF,55.67,-INF,
,-INF,55.68,-INF,
,5.02,55.69,-1.39,
,5.02,55.68,-1.64,
,5.02,55.67,-1.62,
,-INF,55.66,-INF,
,-INF,55.65,-INF,
,-INF,55.64,-INF,
,-INF,55.63,-INF,
,-INF,55.62,-INF,
,-INF,55.61,-INF,
,-INF,55.60,-INF,
,-INF,55.59,-INF,
,-INF,55.58,-INF,
,-INF,55.57,-INF,
,-INF,55.56,-INF,
,-INF,55.55,-INF,
,-INF,55.54,-INF,
,-INF,55.53,-INF,
,5.04,55.52,-1.04,
,5.04,55.51,-0.79,
,-INF,55.50,-INF,
,-INF,55.49,-INF,
,-INF,55.48,-INF,
,-INF,55.47,-INF,
,-INF,55.46,-INF,
,-INF,55.45,-INF,
,-INF,55.44,-INF,
,-INF,55.43,-INF,
,-INF,55.42,-INF,
,-INF,55.41,-INF,
,-INF,55.40,-INF,
,-INF,55.39,-INF,
,-INF,55.38,-INF,
,-INF,55.37,-INF,
,5.06,55.36,3.81,
,5.07,55.35,5.01,
,5.09,55.34,14.09,
,5.09,55.33,12.81,
,5.08,55.32,11.53,
,5.08,55.31,10.26,
,5.08,55.32,11.53,
,-INF,55.33,-INF,
,-INF,55.34,-INF,
,-INF,55.35,-INF,
,-INF,55.36,-INF,
,-INF,55.37,-INF,
,-INF,55.38,-INF,
,5.10,55.39,20.55,
,5.10,55.40,21.98,
,-INF,55.41,-INF,
,-INF,55.42,-INF,
,-INF,55.43,-INF,
,-INF,55.44,-INF,
,-INF,55.45,-INF,
,-INF,55.46,-INF,
,5.12,55.47,31.19,
,5.12,55.48,31.70,
,-INF,55.49,-INF,
,-INF,55.50,-INF,
,-INF,55.51,-INF,
,-INF,55.52,-INF,
,-INF,55.53,-INF,
,-INF,55.54,-INF,
,-INF,55.55,-INF,
,-INF,55.56,-INF,
,-INF,55.57,-INF,
,-INF,55.58,-INF,
,-INF,55.59,-INF,
,-INF,55.60,-INF,
,-INF,55.61,-INF,
,-INF,55.62,-INF,
,-INF,55.63,-INF,
,-INF,55.64,-INF,
,-INF,55.65,-INF,
,-INF,55.66,-INF,
,-INF,55.67,-INF,
,5.14,55.68,41.67,
,5.14,55.69,41.95,
,-INF,55.70,-INF,
,-INF,55.71,-INF,
,-INF,55.72,-INF,
,-INF,55.73,-INF,
,-INF,55.74,-INF,
,-INF,55.75,-INF,
,-INF,55.76,-INF,
,-INF,55.77,-INF,
,-INF,55.78,-INF,
,-INF,55.79,-INF,
,-INF,55.80,-INF,
,-INF,55.81,-INF,
,-INF,55.82,-INF,
,-INF,55.83,-INF,
,-INF,55.84,-INF,
,-INF,55.85,-INF,
,-INF,55.86,-INF,
,-INF,55.87,-INF,
,-INF,55.88,-INF,
,-INF,55.89,-INF,
,-INF,55.90,-INF,
,-INF,55.91,-INF,
,-INF,55.92,-INF,
,-INF,55.93,-INF,
,-INF,55.94,-INF,
,-INF,55.95,-INF,
,-INF,55.96,-INF,
,-INF,55.97,-INF,
,-INF,55.98,-INF,
,-INF,55.99,-INF,
,5.16,56.00,50.63,
,5.16,56.01,50.83,
,-INF,56.02,-INF,
,-INF,56.03,-INF,
,-INF,56.04,-INF,
,-INF,56.05,-INF,
,-INF,56.06,-INF,
,-INF,56.07,-INF,
,-INF,56.08,-INF,
,-INF,56.09,-INF,
,-INF,56.10,-INF,
,-INF,56.11,-INF,
,-INF,56.12,-INF,
,-INF,56.13,-INF,
,-INF,56.14,-INF,
,-INF,56.15,-INF,
,-INF,56.16,-INF,
,-INF,56.17,-INF,
,-INF,56.18,-INF,
,-INF,56.19,-INF,
,-INF,56.20,-INF,
,-INF,56.21,-INF,
,-INF,56.22,-INF,
,-INF,56.23,-INF,
,-INF,56.24,-INF,
,-INF,56.25,-INF,
,-INF,56.26,-INF,
,-INF,56.27,-INF,
,-INF,56.28,-INF,
,-INF,56.29,-INF,
,-INF,56.30,-INF,
,-INF,56.31,-INF,
,5.18,56.32,57.13,
,5.18,56.33,57.27,
,-INF,56.34,-INF,
,-INF,56.35,-INF,
,-INF,56.36,-INF,
,-INF,56.37,-INF,
,-INF,56.38,-INF,
,-INF,56.39,-INF,
,-INF,56.40,-INF,
,-INF,56.41,-INF,
,-INF,56.42,-INF,
,-INF,56.43,-INF,
,-INF,56.44,-INF,
,-INF,56.45,-INF,
,-INF,56.46,-INF,
,-INF,56.47,-INF,
,-INF,56.48,-INF,
,-INF,56.49,-INF,
,-INF,56.50,-INF,
,-INF,56.51,-INF,
,-INF,56.52,-INF,
,-INF,56.53,-INF,
,-INF,56.54,-INF,
,-INF,56.55,-INF,
,-INF,56.56,-INF,
,-INF,56.57,-INF,
,-INF,56.58,-INF,
,5.20,56.59,60.81,
,5.20,56.60,60.86,
,-INF,56.61,-INF,
,-INF,56.62,-INF,
,-INF,56.63,-INF,
,-INF,56.64,-INF,
,-INF,56.65,-INF,
,-INF,56.66,-INF,
,-INF,56.67,-INF,
,-INF,56.68,-INF,
,-INF,56.69,-INF,
,-INF,56.70,-INF,
,-INF,56.71,-INF,
,-INF,56.72,-INF,
,-INF,56.73,-INF,
,-INF,56.74,-INF,
,-INF,56.75,-INF,
,-INF,56.76,-INF,
,-INF,56.77,-INF,
,-INF,56.78,-INF,
,-INF,56.79,-INF,
,-INF,56.80,-INF,
,-INF,56.81,-INF,
,-INF,56.82,-INF,
,-INF,56.83,-INF,
,5.22,56.84,61.89,
,5.22,56.85,61.86,
,-INF,56.86,-INF,
,-INF,56.87,-INF,
,-INF,56.88,-INF,
,-INF,56.89,-INF,
,-INF,56.90,-INF,
,-INF,56.91,-INF,
,-INF,56.92,-INF,
,-INF,56.93,-INF,
,-INF,56.94,-INF,
,-INF,56.95,-INF,
,-INF,56.96,-INF,
,-INF,56.97,-INF,
,-INF,56.98,-INF,
,-INF,56.99,-INF,
,-INF,57.00,-INF,
,-INF,57.01,-INF,
,-INF,57.02,-INF,
,-INF,57.03,-INF,
,-INF,57.04,-INF,
,-INF,57.05,-INF,
,-INF,57.06,-INF,
,-INF,57.07,-INF,
,5.24,57.08,61.08,
,5.24,57.09,61.00,
,-INF,57.10,-INF,
,-INF,57.11,-INF,
,-INF,57.12,-INF,
,-INF,57.13,-INF,
,-INF,57.14,-INF,
,-INF,57.15,-INF,
,-INF,57.16,-INF,
,-INF,57.17,-INF,
,-INF,57.18,-INF,
,-INF,57.19,-INF,
,-INF,57.20,-INF,
,-INF,57.21,-INF,
,-INF,57.22,-INF,
,-INF,57.23,-INF,
,-INF,57.24,-INF,
,-INF,57.25,-INF,
,-INF,57.26,-INF,
,-INF,57.27,-INF,
,-INF,57.28,-INF,
,-INF,57.29,-INF,
,-INF,57.30,-INF,
,-INF,57.31,-INF,
,-INF,57.32,-INF,
,5.26,57.33,59.13,
,5.26,57.34,59.04,
,-INF,57.35,-INF,
,-INF,57.36,-INF,
,-INF,57.37,-INF,
,-INF,57.38,-INF,
,-INF,57.39,-INF,
,-INF,57.40,-INF,
,-INF,57.41,-INF,
,-INF,57.42,-INF,
,-INF,57.43,-INF,
,-INF,57.44,-INF,
,-INF,57.45,-INF,
,-INF,57.46,-INF,
,-INF,57.47,-INF,
,-INF,57.48,-INF,
,-INF,57.49,-INF,
,-INF,57.50,-INF,
,-INF,57.51,-INF,
,-INF,57.52,-INF,
,-INF,57.53,-INF,
,-INF,57.54,-INF,
,-INF,57.55,-INF,
,-INF,57.56,-INF,
,-INF,57.57,-INF,
,5.28,57.58,56.89,
,5.28,57.59,56.81,
,-INF,57.60,-INF,
,-INF,57.61,-INF,
,-INF,57.62,-INF,
,-INF,57.63,-INF,
,-INF,57.64,-INF,
,-INF,57.65,-INF,
,-INF,57.66,-INF,
,-INF,57.67,-INF,
,-INF,57.68,-INF,
,-INF,57.69,-INF,
,-INF,57.70,-INF,
,-INF,57.71,-INF,
,-INF,57.72,-INF,
,-INF,57.73,-INF,
,-INF,57.74,-INF,
,-INF,57.75,-INF,
,-INF,57.76,-INF,
,-INF,57.77,-INF,
,-INF,57.78,-INF,
,-INF,57.79,-INF,
,-INF,57.80,-INF,
,-INF,57.81,-INF,
,-INF,57.82,-INF,
,5.30,57.83,54.93,
,5.30,57.84,54.87,
,-INF,57.85,-INF,
,-INF,57.86,-INF,
,-INF,57.87,-INF,
,-INF,57.88,-INF,
,-INF,57.89,-INF,
,-INF,57.90,-INF,
,-INF,57.91,-INF,
,-INF,57.92,-INF,
,-INF,57.93,-INF,
,-INF,57.94,-INF,
,-INF,57.95,-INF,
,-INF,57.96,-INF,
,-INF,57.97,-INF,
,-INF,57.98,-INF,
,-INF,57.99,-INF,
,-INF,58.00,-INF,
,-INF,58.01,-INF,
,-INF,58.02,-INF,
,-INF,58.03,-INF,
,-INF,58.04,-INF,
,5.32,58.05,53.61,
,5.32,58.06,53.58,
,-INF,58.07,-INF,
,-INF,58.08,-INF,
,-INF,58.09,-INF,
,-INF,58.10,-INF,
,-INF,58.11,-INF,
,-INF,58.12,-INF,
,-INF,58.13,-INF,
,-INF,58.14,-INF,
,-INF,58.15,-INF,
,-INF,58.16,-INF,
,-INF,58.17,-INF,
,-INF,58.18,-INF,
,-INF,58.19,-INF,
,-INF,58.20,-INF,
,-INF,58.21,-INF,
,-INF,58.22,-INF,
,-INF,58.23,-INF,
,-INF,58.24,-INF,
,-INF,58.25,-INF,
,-INF,58.26,-INF,
,5.34,58.27,52.89,
,5.34,58.28,52.88,
,-INF,58.29,-INF,
,-INF,58.30,-INF,
,-INF,58.31,-INF,
,-INF,58.32,-INF,
,-INF,58.33,-INF,
,-INF,58.34,-INF,
,-INF,58.35,-INF,
,-INF,58.36,-INF,
,-INF,58.37,-INF,
,-INF,58.38,-INF,
,-INF,58.39,-INF,
,-INF,58.40,-INF,
,-INF,58.41,-INF,
,-INF,58.42,-INF,
,-INF,58.43,-INF,
,-INF,58.44,-INF,
,-INF,58.45,-INF,
,-INF,58.46,-INF,
,-INF,58.47,-INF,
,-INF,58.48,-INF,
,5.36,58.49,52.59,
,5.36,58.50,52.59,
,-INF,58.51,-INF,
,-INF,58.52,-INF,
,-INF,58.53,-INF,
,-INF,58.54,-INF,
,-INF,58.55,-INF,
,-INF,58.56,-INF,
,-INF,58.57,-INF,
,-INF,58.58,-INF,
,-INF,58.59,-INF,
,-INF,58.60,-INF,
,-INF,58.61,-INF,
,-INF,58.62,-INF,
,-INF,58.63,-INF,
,-INF,58.64,-INF,
,-INF,58.65,-INF,
,-INF,58.66,-INF,
,-INF,58.67,-INF,
,-INF,58.68,-INF,
,-INF,58.69,-INF,
,-INF,58.70,-INF,
,5.38,58.71,52.49,
,5.38,58.72,52.49,
,-INF,58.73,-INF,
,-INF,58.74,-INF,
,-INF,58.75,-INF,
,-INF,58.76,-INF,
,-INF,58.77,-INF,
,-INF,58.78,-INF,
,-INF,58.79,-INF,
,-INF,58.80,-INF,
,-INF,58.81,-INF,
,-INF,58.82,-INF,
,-INF,58.83,-INF,
,-INF,58.84,-INF,
,-INF,58.85,-INF,
,-INF,58.86,-INF,
,-INF,58.87,-INF,
,-INF,58.88,-INF,
,-INF,58.89,-INF,
,-INF,58.90,-INF,
,-INF,58.91,-INF,
,5.40,58.92,52.40,
,5.40,58.93,52.39,
,-INF,58.94,-INF,
,-INF,58.95,-INF,
,-INF,58.96,-INF,
,-INF,58.97,-INF,
,-INF,58.98,-INF,
,-INF,58.99,-INF,
,-INF,59.00,-INF,
,-INF,59.01,-INF,
,-INF,59.02,-INF,
,-INF,59.03,-INF,
,-INF,59.04,-INF,
,-INF,59.05,-INF,
,-INF,59.06,-INF,
,-INF,59.07,-INF,
,-INF,59.08,-INF,
,-INF,59.09,-INF,
,-INF,59.10,-INF,
,-INF,59.11,-INF,
,-INF,59.12,-INF,
,5.42,59.13,52.21,
,5.42,59.14,52.20,
,-INF,59.15,-INF,
,-INF,59.16,-INF,
,-INF,59.17,-INF,
,-INF,59.18,-INF,
,-INF,59.19,-INF,
,-INF,59.20,-INF,
,-INF,59.21,-INF,
,-INF,59.22,-INF,
,-INF,59.23,-INF,
,-INF,59.24,-INF,
,-INF,59.25,-INF,
,-INF,59.26,-INF,
,-INF,59.27,-INF,
,-INF,59.28,-INF,
,-INF,59.29,-INF,
,-INF,59.30,-INF,
,-INF,59.31,-INF,
,-INF,59.32,-INF,
,-INF,59.33,-INF,
,-INF,59.34,-INF,
,5.44,59.35,51.91,
,5.44,59.36,51.89,
,-INF,59.37,-INF,
,-INF,59.38,-INF,
,-INF,59.39,-INF,
,-INF,59.40,-INF,
,-INF,59.41,-INF,
,-INF,59.42,-INF,
,-INF,59.43,-INF,
,-INF,59.44,-INF,
